"network","park","plot_name","plot_number","x_coord","y_coord","year","cycle","guild","plot.freq","avg.quad.r","avg.cover","quad.freq","qpct.freq","num.plot.spp","mean.lat","lat.rank"
"NETN","ACAD","ACAD-161","161",574464,4911923,2017,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-161","161",574464,4911923,2017,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2009,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2009,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2009,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2009,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2013,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2013,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2013,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2013,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2017,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2017,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2017,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-162","162",554674,4899803,2017,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2009,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2009,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2009,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2009,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2013,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2013,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2013,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2013,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2017,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2017,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2017,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-163","163",560665,4908119,2017,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2009,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2009,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2009,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2009,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2013,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2013,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2013,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2013,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2017,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2017,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2017,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-164","164",529271,4877973,2017,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2009,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2009,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2009,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2009,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2013,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2013,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2013,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2013,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2017,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2017,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2017,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-165","165",529268,4878331,2017,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2009,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2009,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2009,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2009,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2013,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2013,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2013,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2013,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2017,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2017,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2017,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-166","166",529464,4875553,2017,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2009,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2009,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2009,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2009,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2013,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2013,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2013,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2013,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2017,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2017,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2017,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-167","167",529168,4874691,2017,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2009,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2009,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2009,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2009,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2013,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2013,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2013,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2013,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2017,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2017,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2017,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-168","168",553767,4898246,2017,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2009,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2009,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2009,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2009,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2013,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2013,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2013,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2013,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2017,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2017,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2017,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-169","169",528266,4874860,2017,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2018,3,"Shrub",1,0,0,0,0,1,4905413.5752381,39
"NETN","ACAD","ACAD-170","170",565270,4909853,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-171","171",557267,4909504,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-172","172",549461,4903951,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-173","173",563363,4905869,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-174","174",553969,4906211,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2010,1,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2010,1,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2010,1,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2010,1,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2014,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2014,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2014,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2014,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2018,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2018,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2018,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-175","175",549357,4909328,2018,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-176","176",573965,4910718,2011,2,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-176","176",573965,4910718,2011,2,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-176","176",573965,4910718,2011,2,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-176","176",573965,4910718,2011,2,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-176","176",573965,4910718,2015,3,"Graminoid",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-176","176",573965,4910718,2015,3,"Herbaceous",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-176","176",573965,4910718,2015,3,"Shrub",0,0,0,0,0,0,4905413.5752381,39
"NETN","ACAD","ACAD-176","176",573965,4910718,2015,3,"Tree",0,0,0,0,0,0,4905413.5752381,39
"NETN","MABI","MABI-001","1",699991,4834089,2010,1,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2010,1,"Herbaceous",1,0,0,0,0,2,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2010,1,"Shrub",1,0,0,0,0,2,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2010,1,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2014,2,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2014,2,"Herbaceous",1,0,0,0,0,3,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2014,2,"Shrub",1,0,0,0,0,1,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2014,2,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2018,3,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2018,3,"Herbaceous",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2018,3,"Shrub",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-001","1",699991,4834089,2018,3,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2010,1,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2010,1,"Herbaceous",1,0.125,0.0125,1,12.5,1,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2010,1,"Shrub",1,0.125,0.0125,1,12.5,1,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2010,1,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2014,2,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2014,2,"Herbaceous",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2014,2,"Shrub",1,0,0,0,0,1,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2014,2,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2018,3,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2018,3,"Herbaceous",1,0.125,0.0125,1,12.5,1,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2018,3,"Shrub",1,0,0,0,0,1,4834167.83333333,38
"NETN","MABI","MABI-002","2",697640,4834329,2018,3,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2010,1,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2010,1,"Herbaceous",1,0,0,0,0,1,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2010,1,"Shrub",1,0,0,0,0,1,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2010,1,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2014,2,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2014,2,"Herbaceous",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2014,2,"Shrub",1,0,0,0,0,2,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2014,2,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2018,3,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2018,3,"Herbaceous",1,0.125,0.0125,1,12.5,1,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2018,3,"Shrub",1,0,0,0,0,1,4834167.83333333,38
"NETN","MABI","MABI-003","3",698310,4834423,2018,3,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2010,1,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2010,1,"Herbaceous",1,0,0,0,0,1,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2010,1,"Shrub",1,0.25,0.875,2,25,2,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2010,1,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2014,2,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2014,2,"Herbaceous",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2014,2,"Shrub",1,0.125,0.0125,1,12.5,2,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2014,2,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2018,3,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2018,3,"Herbaceous",1,0,0,0,0,1,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2018,3,"Shrub",1,0.375,0.4625,3,37.5,3,4834167.83333333,38
"NETN","MABI","MABI-004","4",698344,4834661,2018,3,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-005","5",699270,4833995,2010,1,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-005","5",699270,4833995,2010,1,"Herbaceous",1,0,0,0,0,1,4834167.83333333,38
"NETN","MABI","MABI-005","5",699270,4833995,2010,1,"Shrub",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-005","5",699270,4833995,2010,1,"Tree",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-005","5",699270,4833995,2014,2,"Graminoid",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-005","5",699270,4833995,2014,2,"Herbaceous",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-005","5",699270,4833995,2014,2,"Shrub",0,0,0,0,0,0,4834167.83333333,38
"NETN","MABI","MABI-005","5",699270,4833995,2014,2,"Tree",0,0,0,0,0,0,4834167.83333333,38
