"","park","plot_name","year","network","x_coord","y_coord","cycle","guild","num.plot.spp","avg.quad.r","avg.cover","quad.freq","qpct.freq"
"237","CATO","CATO-0037",2015,"NCRN",287250,4394000,3,"Herbaceous",3,1.75,24.5,11,91.6666666666667
"238","CATO","CATO-0037",2015,"NCRN",287250,4394000,3,"Shrubs-Micro",0,0,NA,0,0
"239","CATO","CATO-0037",2015,"NCRN",287250,4394000,3,"Shrubs-Quad",1,0.416666666666667,6.75,5,41.6666666666667
"240","CATO","CATO-0037",2015,"NCRN",287250,4394000,3,"Trees",1,0,NA,0,0
"241","CATO","CATO-0037",2011,"NCRN",287250,4394000,2,"Graminoids",1,1,69.75,12,100
"242","CATO","CATO-0037",2011,"NCRN",287250,4394000,2,"Herbaceous",3,1.5,14.5833333333333,11,91.6666666666667
"243","CATO","CATO-0037",2011,"NCRN",287250,4394000,2,"Shrubs-Micro",0,0,NA,0,0
"244","CATO","CATO-0037",2011,"NCRN",287250,4394000,2,"Shrubs-Quad",1,0.333333333333333,5,4,33.3333333333333
"245","CATO","CATO-0037",2011,"NCRN",287250,4394000,2,"Trees",0,0,NA,0,0
"246","CATO","CATO-0037",2007,"NCRN",287250,4394000,1,"Graminoids",1,1,32.8333333333333,12,100
"247","CATO","CATO-0037",2007,"NCRN",287250,4394000,1,"Herbaceous",3,1.5,25.9166666666667,12,100
"248","CATO","CATO-0037",2007,"NCRN",287250,4394000,1,"Shrubs-Micro",0,0,NA,0,0
"249","CATO","CATO-0037",2007,"NCRN",287250,4394000,1,"Shrubs-Quad",1,0.25,2.75,3,25
"250","CATO","CATO-0037",2007,"NCRN",287250,4394000,1,"Trees",0,0,NA,0,0
"251","CATO","CATO-0043",2009,"NCRN",285750,4393750,1,"Graminoids",0,0,0,0,0
"252","CATO","CATO-0043",2009,"NCRN",285750,4393750,1,"Herbaceous",1,1,40.9166666666667,12,100
"253","CATO","CATO-0043",2009,"NCRN",285750,4393750,1,"Shrubs-Micro",0,0,NA,0,0
"254","CATO","CATO-0043",2009,"NCRN",285750,4393750,1,"Shrubs-Quad",0,0,0,0,0
"255","CATO","CATO-0043",2009,"NCRN",285750,4393750,1,"Trees",0,0,NA,0,0
"256","CATO","CATO-0043",2013,"NCRN",285750,4393750,2,"Graminoids",1,0.166666666666667,5.25,2,16.6666666666667
"257","CATO","CATO-0043",2013,"NCRN",285750,4393750,2,"Herbaceous",1,1,63.75,12,100
"258","CATO","CATO-0043",2013,"NCRN",285750,4393750,2,"Shrubs-Micro",0,0,NA,0,0
"259","CATO","CATO-0043",2013,"NCRN",285750,4393750,2,"Shrubs-Quad",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"260","CATO","CATO-0043",2013,"NCRN",285750,4393750,2,"Trees",0,0,NA,0,0
"261","CATO","CATO-0043",2017,"NCRN",285750,4393750,3,"Graminoids",1,0.25,1.08333333333333,3,25
"262","CATO","CATO-0043",2017,"NCRN",285750,4393750,3,"Herbaceous",1,1,60.6666666666667,12,100
"263","CATO","CATO-0043",2017,"NCRN",285750,4393750,3,"Shrubs-Micro",0,0,NA,0,0
"264","CATO","CATO-0043",2017,"NCRN",285750,4393750,3,"Shrubs-Quad",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"265","CATO","CATO-0043",2017,"NCRN",285750,4393750,3,"Trees",0,0,NA,0,0
"266","CATO","CATO-0049",2015,"NCRN",287250,4393750,3,"Graminoids",1,0.333333333333333,1.16666666666667,4,33.3333333333333
"267","CATO","CATO-0049",2015,"NCRN",287250,4393750,3,"Herbaceous",2,0.25,0.25,3,25
"268","CATO","CATO-0049",2015,"NCRN",287250,4393750,3,"Shrubs-Micro",0,0,NA,0,0
"269","CATO","CATO-0049",2015,"NCRN",287250,4393750,3,"Shrubs-Quad",0,0,0,0,0
"270","CATO","CATO-0049",2015,"NCRN",287250,4393750,3,"Trees",1,0.25,NA,3,25
"271","CATO","CATO-0049",2007,"NCRN",287250,4393750,1,"Graminoids",1,0.416666666666667,9,5,41.6666666666667
"272","CATO","CATO-0049",2007,"NCRN",287250,4393750,1,"Herbaceous",1,0.583333333333333,2,7,58.3333333333333
"273","CATO","CATO-0049",2007,"NCRN",287250,4393750,1,"Shrubs-Micro",0,0,NA,0,0
"274","CATO","CATO-0049",2007,"NCRN",287250,4393750,1,"Shrubs-Quad",0,0,0,0,0
"275","CATO","CATO-0049",2007,"NCRN",287250,4393750,1,"Trees",1,0,NA,0,0
"276","CATO","CATO-0049",2011,"NCRN",287250,4393750,2,"Graminoids",1,0.416666666666667,12.1666666666667,5,41.6666666666667
"277","CATO","CATO-0049",2011,"NCRN",287250,4393750,2,"Herbaceous",1,0.5,1.08333333333333,6,50
"278","CATO","CATO-0049",2011,"NCRN",287250,4393750,2,"Shrubs-Micro",0,0,NA,0,0
"279","CATO","CATO-0049",2011,"NCRN",287250,4393750,2,"Shrubs-Quad",0,0,0,0,0
"280","CATO","CATO-0049",2011,"NCRN",287250,4393750,2,"Trees",1,0.0833333333333333,NA,1,8.33333333333333
"281","CATO","CATO-0062",2008,"NCRN",287500,4393500,1,"Graminoids",1,0.166666666666667,0.166666666666667,2,16.6666666666667
"282","CATO","CATO-0062",2008,"NCRN",287500,4393500,1,"Herbaceous",2,0.916666666666667,5.83333333333333,10,83.3333333333333
"283","CATO","CATO-0062",2008,"NCRN",287500,4393500,1,"Shrubs-Micro",0,0,NA,0,0
"284","CATO","CATO-0062",2008,"NCRN",287500,4393500,1,"Shrubs-Quad",0,0,0,0,0
"285","CATO","CATO-0062",2008,"NCRN",287500,4393500,1,"Trees",0,0,NA,0,0
"286","CATO","CATO-0062",2016,"NCRN",287500,4393500,3,"Graminoids",0,0,0,0,0
"287","CATO","CATO-0062",2016,"NCRN",287500,4393500,3,"Herbaceous",2,0.916666666666667,5.08333333333333,9,75
"288","CATO","CATO-0062",2016,"NCRN",287500,4393500,3,"Shrubs-Micro",0,0,NA,0,0
"289","CATO","CATO-0062",2016,"NCRN",287500,4393500,3,"Shrubs-Quad",2,0.166666666666667,0.25,2,16.6666666666667
"290","CATO","CATO-0062",2016,"NCRN",287500,4393500,3,"Trees",0,0,NA,0,0
"291","CATO","CATO-0062",2012,"NCRN",287500,4393500,2,"Graminoids",0,0,0,0,0
"292","CATO","CATO-0062",2012,"NCRN",287500,4393500,2,"Herbaceous",3,1,4.66666666666667,10,83.3333333333333
"293","CATO","CATO-0062",2012,"NCRN",287500,4393500,2,"Shrubs-Micro",0,0,NA,0,0
"294","CATO","CATO-0062",2012,"NCRN",287500,4393500,2,"Shrubs-Quad",0,0,0,0,0
"295","CATO","CATO-0062",2012,"NCRN",287500,4393500,2,"Trees",0,0,NA,0,0
"296","CATO","CATO-0084",2011,"NCRN",285500,4393000,2,"Graminoids",0,0,0,0,0
"297","CATO","CATO-0084",2011,"NCRN",285500,4393000,2,"Herbaceous",0,0,0,0,0
"298","CATO","CATO-0084",2011,"NCRN",285500,4393000,2,"Shrubs-Micro",0,0,NA,0,0
"299","CATO","CATO-0084",2011,"NCRN",285500,4393000,2,"Shrubs-Quad",0,0,0,0,0
"300","CATO","CATO-0084",2011,"NCRN",285500,4393000,2,"Trees",0,0,NA,0,0
"301","CATO","CATO-0084",2007,"NCRN",285500,4393000,1,"Graminoids",0,0,0,0,0
"302","CATO","CATO-0084",2007,"NCRN",285500,4393000,1,"Herbaceous",0,0,0,0,0
"303","CATO","CATO-0084",2007,"NCRN",285500,4393000,1,"Shrubs-Micro",0,0,NA,0,0
"304","CATO","CATO-0084",2007,"NCRN",285500,4393000,1,"Shrubs-Quad",0,0,0,0,0
"305","CATO","CATO-0084",2007,"NCRN",285500,4393000,1,"Trees",0,0,NA,0,0
"306","CATO","CATO-0084",2015,"NCRN",285500,4393000,3,"Graminoids",0,0,0,0,0
"307","CATO","CATO-0084",2015,"NCRN",285500,4393000,3,"Herbaceous",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"308","CATO","CATO-0084",2015,"NCRN",285500,4393000,3,"Shrubs-Micro",0,0,NA,0,0
"309","CATO","CATO-0084",2015,"NCRN",285500,4393000,3,"Shrubs-Quad",0,0,0,0,0
"310","CATO","CATO-0084",2015,"NCRN",285500,4393000,3,"Trees",0,0,NA,0,0
"311","CATO","CATO-0086",2012,"NCRN",286000,4393000,2,"Graminoids",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"312","CATO","CATO-0086",2012,"NCRN",286000,4393000,2,"Herbaceous",2,1,4.25,11,91.6666666666667
"313","CATO","CATO-0086",2012,"NCRN",286000,4393000,2,"Shrubs-Micro",0,0,NA,0,0
"314","CATO","CATO-0086",2012,"NCRN",286000,4393000,2,"Shrubs-Quad",0,0,0,0,0
"315","CATO","CATO-0086",2012,"NCRN",286000,4393000,2,"Trees",0,0,NA,0,0
"316","CATO","CATO-0086",2008,"NCRN",286000,4393000,1,"Graminoids",0,0,0,0,0
"317","CATO","CATO-0086",2008,"NCRN",286000,4393000,1,"Herbaceous",2,1,2.5,11,91.6666666666667
"318","CATO","CATO-0086",2008,"NCRN",286000,4393000,1,"Shrubs-Micro",0,0,NA,0,0
"319","CATO","CATO-0086",2008,"NCRN",286000,4393000,1,"Shrubs-Quad",0,0,0,0,0
"320","CATO","CATO-0086",2008,"NCRN",286000,4393000,1,"Trees",0,0,NA,0,0
"321","CATO","CATO-0086",2016,"NCRN",286000,4393000,3,"Graminoids",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"322","CATO","CATO-0086",2016,"NCRN",286000,4393000,3,"Herbaceous",2,0.666666666666667,3.66666666666667,7,58.3333333333333
"323","CATO","CATO-0086",2016,"NCRN",286000,4393000,3,"Shrubs-Micro",0,0,NA,0,0
"324","CATO","CATO-0086",2016,"NCRN",286000,4393000,3,"Shrubs-Quad",0,0,0,0,0
"325","CATO","CATO-0086",2016,"NCRN",286000,4393000,3,"Trees",0,0,NA,0,0
"326","CATO","CATO-0092",2016,"NCRN",287500,4393000,3,"Graminoids",1,0.166666666666667,0.166666666666667,2,16.6666666666667
"327","CATO","CATO-0092",2016,"NCRN",287500,4393000,3,"Herbaceous",3,1.33333333333333,13.6666666666667,11,91.6666666666667
"328","CATO","CATO-0092",2016,"NCRN",287500,4393000,3,"Shrubs-Micro",0,0,NA,0,0
"329","CATO","CATO-0092",2016,"NCRN",287500,4393000,3,"Shrubs-Quad",1,0.166666666666667,0.166666666666667,2,16.6666666666667
"330","CATO","CATO-0092",2016,"NCRN",287500,4393000,3,"Trees",0,0,NA,0,0
"331","CATO","CATO-0092",2008,"NCRN",287500,4393000,1,"Graminoids",1,1,51.6666666666667,12,100
"332","CATO","CATO-0092",2008,"NCRN",287500,4393000,1,"Herbaceous",3,0.25,5.08333333333333,2,16.6666666666667
"333","CATO","CATO-0092",2008,"NCRN",287500,4393000,1,"Shrubs-Micro",0,0,NA,0,0
"334","CATO","CATO-0092",2008,"NCRN",287500,4393000,1,"Shrubs-Quad",1,0.166666666666667,2.25,2,16.6666666666667
"335","CATO","CATO-0092",2008,"NCRN",287500,4393000,1,"Trees",0,0,NA,0,0
"336","CATO","CATO-0092",2012,"NCRN",287500,4393000,2,"Graminoids",1,0.916666666666667,9.66666666666667,11,91.6666666666667
"337","CATO","CATO-0092",2012,"NCRN",287500,4393000,2,"Herbaceous",2,0.5,7.5,6,50
"338","CATO","CATO-0092",2012,"NCRN",287500,4393000,2,"Shrubs-Micro",0,0,NA,0,0
"339","CATO","CATO-0092",2012,"NCRN",287500,4393000,2,"Shrubs-Quad",1,0.25,0.5,3,25
"340","CATO","CATO-0092",2012,"NCRN",287500,4393000,2,"Trees",0,0,NA,0,0
"341","CATO","CATO-0094",2007,"NCRN",288000,4393000,1,"Graminoids",1,0.333333333333333,10.5,4,33.3333333333333
"342","CATO","CATO-0094",2007,"NCRN",288000,4393000,1,"Herbaceous",2,0.75,2.58333333333333,8,66.6666666666667
"343","CATO","CATO-0094",2007,"NCRN",288000,4393000,1,"Shrubs-Micro",0,0,NA,0,0
"344","CATO","CATO-0094",2007,"NCRN",288000,4393000,1,"Shrubs-Quad",1,0.166666666666667,0.5,2,16.6666666666667
"345","CATO","CATO-0094",2007,"NCRN",288000,4393000,1,"Trees",0,0,NA,0,0
"346","CATO","CATO-0094",2011,"NCRN",288000,4393000,2,"Graminoids",1,0.5,19.0833333333333,6,50
"347","CATO","CATO-0094",2011,"NCRN",288000,4393000,2,"Herbaceous",1,0.166666666666667,0.416666666666667,2,16.6666666666667
"348","CATO","CATO-0094",2011,"NCRN",288000,4393000,2,"Shrubs-Micro",0,0,NA,0,0
"349","CATO","CATO-0094",2011,"NCRN",288000,4393000,2,"Shrubs-Quad",0,0,0,0,0
"350","CATO","CATO-0094",2011,"NCRN",288000,4393000,2,"Trees",0,0,NA,0,0
"351","CATO","CATO-0094",2015,"NCRN",288000,4393000,3,"Graminoids",1,0.666666666666667,15,8,66.6666666666667
"352","CATO","CATO-0094",2015,"NCRN",288000,4393000,3,"Herbaceous",1,0.333333333333333,2.41666666666667,4,33.3333333333333
"353","CATO","CATO-0094",2015,"NCRN",288000,4393000,3,"Shrubs-Micro",0,0,NA,0,0
"354","CATO","CATO-0094",2015,"NCRN",288000,4393000,3,"Shrubs-Quad",0,0,0,0,0
"355","CATO","CATO-0094",2015,"NCRN",288000,4393000,3,"Trees",0,0,NA,0,0
"356","CATO","CATO-0098",2016,"NCRN",289000,4393000,3,"Graminoids",1,0.75,17.8333333333333,9,75
"357","CATO","CATO-0098",2016,"NCRN",289000,4393000,3,"Herbaceous",4,0.833333333333333,8.33333333333333,8,66.6666666666667
"358","CATO","CATO-0098",2016,"NCRN",289000,4393000,3,"Shrubs-Micro",0,0,NA,0,0
"359","CATO","CATO-0098",2016,"NCRN",289000,4393000,3,"Shrubs-Quad",0,0,0,0,0
"360","CATO","CATO-0098",2016,"NCRN",289000,4393000,3,"Trees",1,0.0833333333333333,NA,1,8.33333333333333
"361","CATO","CATO-0098",2008,"NCRN",289000,4393000,1,"Graminoids",1,0.666666666666667,16.6666666666667,8,66.6666666666667
"362","CATO","CATO-0098",2008,"NCRN",289000,4393000,1,"Herbaceous",3,1.08333333333333,3.83333333333333,11,91.6666666666667
"363","CATO","CATO-0098",2008,"NCRN",289000,4393000,1,"Shrubs-Micro",0,0,NA,0,0
"364","CATO","CATO-0098",2008,"NCRN",289000,4393000,1,"Shrubs-Quad",0,0,0,0,0
"365","CATO","CATO-0098",2008,"NCRN",289000,4393000,1,"Trees",1,0,NA,0,0
"366","CATO","CATO-0098",2012,"NCRN",289000,4393000,2,"Graminoids",1,0.75,28.1666666666667,9,75
"367","CATO","CATO-0098",2012,"NCRN",289000,4393000,2,"Herbaceous",3,0.75,2.83333333333333,8,66.6666666666667
"368","CATO","CATO-0098",2012,"NCRN",289000,4393000,2,"Shrubs-Micro",0,0,NA,0,0
"369","CATO","CATO-0098",2012,"NCRN",289000,4393000,2,"Shrubs-Quad",0,0,0,0,0
"370","CATO","CATO-0098",2012,"NCRN",289000,4393000,2,"Trees",1,0,NA,0,0
"371","CATO","CATO-0100",2017,"NCRN",289500,4393000,3,"Graminoids",1,0.583333333333333,6.41666666666667,7,58.3333333333333
"372","CATO","CATO-0100",2017,"NCRN",289500,4393000,3,"Herbaceous",2,0.5,5,5,41.6666666666667
"373","CATO","CATO-0100",2017,"NCRN",289500,4393000,3,"Shrubs-Micro",0,0,NA,0,0
"374","CATO","CATO-0100",2017,"NCRN",289500,4393000,3,"Shrubs-Quad",0,0,0,0,0
"375","CATO","CATO-0100",2017,"NCRN",289500,4393000,3,"Trees",0,0,NA,0,0
"376","CATO","CATO-0100",2009,"NCRN",289500,4393000,1,"Graminoids",1,0.75,46.0833333333333,9,75
"377","CATO","CATO-0100",2009,"NCRN",289500,4393000,1,"Herbaceous",2,0.333333333333333,2.16666666666667,4,33.3333333333333
"378","CATO","CATO-0100",2009,"NCRN",289500,4393000,1,"Shrubs-Micro",0,0,NA,0,0
"379","CATO","CATO-0100",2009,"NCRN",289500,4393000,1,"Shrubs-Quad",0,0,0,0,0
"380","CATO","CATO-0100",2009,"NCRN",289500,4393000,1,"Trees",1,0.0833333333333333,NA,1,8.33333333333333
"381","CATO","CATO-0100",2013,"NCRN",289500,4393000,2,"Graminoids",1,1,46.3333333333333,12,100
"382","CATO","CATO-0100",2013,"NCRN",289500,4393000,2,"Herbaceous",2,0.333333333333333,2.58333333333333,4,33.3333333333333
"383","CATO","CATO-0100",2013,"NCRN",289500,4393000,2,"Shrubs-Micro",0,0,NA,0,0
"384","CATO","CATO-0100",2013,"NCRN",289500,4393000,2,"Shrubs-Quad",1,0.0833333333333333,0.333333333333333,1,8.33333333333333
"385","CATO","CATO-0100",2013,"NCRN",289500,4393000,2,"Trees",0,0.166666666666667,NA,2,16.6666666666667
"386","CATO","CATO-0101",2016,"NCRN",289750,4393000,3,"Graminoids",1,0.833333333333333,20.75,10,83.3333333333333
"387","CATO","CATO-0101",2016,"NCRN",289750,4393000,3,"Herbaceous",2,0.916666666666667,2.91666666666667,10,83.3333333333333
"388","CATO","CATO-0101",2016,"NCRN",289750,4393000,3,"Shrubs-Micro",0,0,NA,0,0
"389","CATO","CATO-0101",2016,"NCRN",289750,4393000,3,"Shrubs-Quad",0,0,0,0,0
"390","CATO","CATO-0101",2016,"NCRN",289750,4393000,3,"Trees",0,0,NA,0,0
"391","CATO","CATO-0101",2008,"NCRN",289750,4393000,1,"Graminoids",1,0.583333333333333,17.6666666666667,7,58.3333333333333
"392","CATO","CATO-0101",2008,"NCRN",289750,4393000,1,"Herbaceous",1,0.916666666666667,1.75,11,91.6666666666667
"393","CATO","CATO-0101",2008,"NCRN",289750,4393000,1,"Shrubs-Micro",0,0,NA,0,0
"394","CATO","CATO-0101",2008,"NCRN",289750,4393000,1,"Shrubs-Quad",0,0,0,0,0
"395","CATO","CATO-0101",2008,"NCRN",289750,4393000,1,"Trees",0,0,NA,0,0
"396","CATO","CATO-0101",2012,"NCRN",289750,4393000,2,"Graminoids",1,0.75,37.9166666666667,9,75
"397","CATO","CATO-0101",2012,"NCRN",289750,4393000,2,"Herbaceous",1,0.833333333333333,1,10,83.3333333333333
"398","CATO","CATO-0101",2012,"NCRN",289750,4393000,2,"Shrubs-Micro",0,0,NA,0,0
"399","CATO","CATO-0101",2012,"NCRN",289750,4393000,2,"Shrubs-Quad",0,0,0,0,0
"400","CATO","CATO-0101",2012,"NCRN",289750,4393000,2,"Trees",0,0,NA,0,0
"401","CATO","CATO-0104",2008,"NCRN",286750,4392750,1,"Graminoids",1,0.583333333333333,20.4166666666667,7,58.3333333333333
"402","CATO","CATO-0104",2008,"NCRN",286750,4392750,1,"Herbaceous",2,0.5,2.75,5,41.6666666666667
"403","CATO","CATO-0104",2008,"NCRN",286750,4392750,1,"Shrubs-Micro",0,0,NA,0,0
"404","CATO","CATO-0104",2008,"NCRN",286750,4392750,1,"Shrubs-Quad",0,0,0,0,0
"405","CATO","CATO-0104",2008,"NCRN",286750,4392750,1,"Trees",0,0,NA,0,0
"406","CATO","CATO-0104",2012,"NCRN",286750,4392750,2,"Graminoids",1,0.583333333333333,11.5,7,58.3333333333333
"407","CATO","CATO-0104",2012,"NCRN",286750,4392750,2,"Herbaceous",2,0.25,5.58333333333333,3,25
"408","CATO","CATO-0104",2012,"NCRN",286750,4392750,2,"Shrubs-Micro",0,0,NA,0,0
"409","CATO","CATO-0104",2012,"NCRN",286750,4392750,2,"Shrubs-Quad",1,0.0833333333333333,0.666666666666667,1,8.33333333333333
"410","CATO","CATO-0104",2012,"NCRN",286750,4392750,2,"Trees",0,0,NA,0,0
"411","CATO","CATO-0104",2016,"NCRN",286750,4392750,3,"Graminoids",1,0.333333333333333,2,4,33.3333333333333
"412","CATO","CATO-0104",2016,"NCRN",286750,4392750,3,"Herbaceous",2,0.333333333333333,2.41666666666667,3,25
"413","CATO","CATO-0104",2016,"NCRN",286750,4392750,3,"Shrubs-Micro",0,0,NA,0,0
"414","CATO","CATO-0104",2016,"NCRN",286750,4392750,3,"Shrubs-Quad",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"415","CATO","CATO-0104",2016,"NCRN",286750,4392750,3,"Trees",0,0,NA,0,0
"416","CATO","CATO-0106",2013,"NCRN",287250,4392750,2,"Graminoids",1,0.0833333333333333,0.166666666666667,1,8.33333333333333
"417","CATO","CATO-0106",2013,"NCRN",287250,4392750,2,"Herbaceous",2,0.25,0.333333333333333,3,25
"418","CATO","CATO-0106",2013,"NCRN",287250,4392750,2,"Shrubs-Micro",0,0,NA,0,0
"419","CATO","CATO-0106",2013,"NCRN",287250,4392750,2,"Shrubs-Quad",0,0,0,0,0
"420","CATO","CATO-0106",2013,"NCRN",287250,4392750,2,"Trees",0,0,NA,0,0
"421","CATO","CATO-0106",2009,"NCRN",287250,4392750,1,"Graminoids",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"422","CATO","CATO-0106",2009,"NCRN",287250,4392750,1,"Herbaceous",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"423","CATO","CATO-0106",2009,"NCRN",287250,4392750,1,"Shrubs-Micro",0,0,NA,0,0
"424","CATO","CATO-0106",2009,"NCRN",287250,4392750,1,"Shrubs-Quad",0,0,0,0,0
"425","CATO","CATO-0106",2009,"NCRN",287250,4392750,1,"Trees",0,0,NA,0,0
"426","CATO","CATO-0106",2017,"NCRN",287250,4392750,3,"Graminoids",0,0,0,0,0
"427","CATO","CATO-0106",2017,"NCRN",287250,4392750,3,"Herbaceous",0,0,0,0,0
"428","CATO","CATO-0106",2017,"NCRN",287250,4392750,3,"Shrubs-Micro",0,0,NA,0,0
"429","CATO","CATO-0106",2017,"NCRN",287250,4392750,3,"Shrubs-Quad",0,0,0,0,0
"430","CATO","CATO-0106",2017,"NCRN",287250,4392750,3,"Trees",0,0,NA,0,0
"431","CATO","CATO-0113",2017,"NCRN",289000,4392750,3,"Graminoids",1,1,62.75,12,100
"432","CATO","CATO-0113",2017,"NCRN",289000,4392750,3,"Herbaceous",2,1,4.08333333333333,9,75
"433","CATO","CATO-0113",2017,"NCRN",289000,4392750,3,"Shrubs-Micro",0,0,NA,0,0
"434","CATO","CATO-0113",2017,"NCRN",289000,4392750,3,"Shrubs-Quad",0,0,0,0,0
"435","CATO","CATO-0113",2017,"NCRN",289000,4392750,3,"Trees",0,0,NA,0,0
"436","CATO","CATO-0113",2009,"NCRN",289000,4392750,1,"Graminoids",1,0.833333333333333,40,10,83.3333333333333
"437","CATO","CATO-0113",2009,"NCRN",289000,4392750,1,"Herbaceous",1,0.416666666666667,0.5,5,41.6666666666667
"438","CATO","CATO-0113",2009,"NCRN",289000,4392750,1,"Shrubs-Micro",0,0,NA,0,0
"439","CATO","CATO-0113",2009,"NCRN",289000,4392750,1,"Shrubs-Quad",0,0,0,0,0
"440","CATO","CATO-0113",2009,"NCRN",289000,4392750,1,"Trees",0,0,NA,0,0
"441","CATO","CATO-0113",2013,"NCRN",289000,4392750,2,"Graminoids",1,0.916666666666667,70.75,11,91.6666666666667
"442","CATO","CATO-0113",2013,"NCRN",289000,4392750,2,"Herbaceous",2,1.08333333333333,3.33333333333333,11,91.6666666666667
"443","CATO","CATO-0113",2013,"NCRN",289000,4392750,2,"Shrubs-Micro",0,0,NA,0,0
"444","CATO","CATO-0113",2013,"NCRN",289000,4392750,2,"Shrubs-Quad",0,0,0,0,0
"445","CATO","CATO-0113",2013,"NCRN",289000,4392750,2,"Trees",0,0.0833333333333333,NA,1,8.33333333333333
"446","CATO","CATO-0127",2009,"NCRN",288500,4392500,1,"Graminoids",1,0.833333333333333,41.6666666666667,10,83.3333333333333
"447","CATO","CATO-0127",2009,"NCRN",288500,4392500,1,"Herbaceous",1,0.166666666666667,0.916666666666667,2,16.6666666666667
"448","CATO","CATO-0127",2009,"NCRN",288500,4392500,1,"Shrubs-Micro",0,0,NA,0,0
"449","CATO","CATO-0127",2009,"NCRN",288500,4392500,1,"Shrubs-Quad",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"450","CATO","CATO-0127",2009,"NCRN",288500,4392500,1,"Trees",0,0,NA,0,0
"451","CATO","CATO-0127",2017,"NCRN",288500,4392500,3,"Graminoids",1,0.833333333333333,33.3333333333333,10,83.3333333333333
"452","CATO","CATO-0127",2017,"NCRN",288500,4392500,3,"Herbaceous",2,0.25,4,2,16.6666666666667
"453","CATO","CATO-0127",2017,"NCRN",288500,4392500,3,"Shrubs-Micro",0,0,NA,0,0
"454","CATO","CATO-0127",2017,"NCRN",288500,4392500,3,"Shrubs-Quad",0,0,0,0,0
"455","CATO","CATO-0127",2017,"NCRN",288500,4392500,3,"Trees",0,0,NA,0,0
"456","CATO","CATO-0127",2013,"NCRN",288500,4392500,2,"Graminoids",1,0.833333333333333,61.5,10,83.3333333333333
"457","CATO","CATO-0127",2013,"NCRN",288500,4392500,2,"Herbaceous",1,0.25,1,3,25
"458","CATO","CATO-0127",2013,"NCRN",288500,4392500,2,"Shrubs-Micro",0,0,NA,0,0
"459","CATO","CATO-0127",2013,"NCRN",288500,4392500,2,"Shrubs-Quad",0,0,0,0,0
"460","CATO","CATO-0127",2013,"NCRN",288500,4392500,2,"Trees",0,0,NA,0,0
"461","CATO","CATO-0131",2013,"NCRN",289500,4392500,2,"Graminoids",1,0.833333333333333,36.25,10,83.3333333333333
"462","CATO","CATO-0131",2013,"NCRN",289500,4392500,2,"Herbaceous",0,0,0,0,0
"463","CATO","CATO-0131",2013,"NCRN",289500,4392500,2,"Shrubs-Micro",0,0,NA,0,0
"464","CATO","CATO-0131",2013,"NCRN",289500,4392500,2,"Shrubs-Quad",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"465","CATO","CATO-0131",2013,"NCRN",289500,4392500,2,"Trees",0,0,NA,0,0
"466","CATO","CATO-0131",2009,"NCRN",289500,4392500,1,"Graminoids",1,0.5,20.25,6,50
"467","CATO","CATO-0131",2009,"NCRN",289500,4392500,1,"Herbaceous",1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"468","CATO","CATO-0131",2009,"NCRN",289500,4392500,1,"Shrubs-Micro",0,0,NA,0,0
"469","CATO","CATO-0131",2009,"NCRN",289500,4392500,1,"Shrubs-Quad",0,0,0,0,0
"470","CATO","CATO-0131",2009,"NCRN",289500,4392500,1,"Trees",0,0,NA,0,0
"471","CATO","CATO-0131",2017,"NCRN",289500,4392500,3,"Graminoids",1,0.833333333333333,7.16666666666667,10,83.3333333333333
"472","CATO","CATO-0131",2017,"NCRN",289500,4392500,3,"Herbaceous",1,0.166666666666667,0.166666666666667,2,16.6666666666667
"473","CATO","CATO-0131",2017,"NCRN",289500,4392500,3,"Shrubs-Micro",0,0,NA,0,0
"474","CATO","CATO-0131",2017,"NCRN",289500,4392500,3,"Shrubs-Quad",1,0.0833333333333333,0.333333333333333,1,8.33333333333333
"475","CATO","CATO-0131",2017,"NCRN",289500,4392500,3,"Trees",0,0,NA,0,0
"476","CATO","CATO-0150",2016,"NCRN",289750,4392250,3,"Graminoids",1,0.666666666666667,5.75,8,66.6666666666667
"477","CATO","CATO-0150",2016,"NCRN",289750,4392250,3,"Herbaceous",0,0,0,0,0
"478","CATO","CATO-0150",2016,"NCRN",289750,4392250,3,"Shrubs-Micro",0,0,NA,0,0
"479","CATO","CATO-0150",2016,"NCRN",289750,4392250,3,"Shrubs-Quad",0,0,0,0,0
"480","CATO","CATO-0150",2016,"NCRN",289750,4392250,3,"Trees",0,0,NA,0,0
"481","CATO","CATO-0150",2012,"NCRN",289750,4392250,2,"Graminoids",1,0.833333333333333,16.25,10,83.3333333333333
"482","CATO","CATO-0150",2012,"NCRN",289750,4392250,2,"Herbaceous",0,0,0,0,0
