"","park","plot_name","year","network","x_coord","y_coord","cycle","num.plot.spp","avg.quad.r","avg.cover","quad.freq","qpct.freq"
"1092","PRWI","PRWI-0621",2018,"NCRN",295250,4271750,3,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1093","PRWI","PRWI-0625",2007,"NCRN",289250,4271500,1,0,0,0,0,0
"1094","PRWI","PRWI-0625",2011,"NCRN",289250,4271500,2,0,0,0,0,0
"1095","PRWI","PRWI-0625",2015,"NCRN",289250,4271500,3,0,0,0,0,0
"1096","PRWI","PRWI-0632",2009,"NCRN",291500,4271500,1,0,0,0,0,0
"1097","PRWI","PRWI-0632",2013,"NCRN",291500,4271500,2,0,0,0,0,0
"1098","PRWI","PRWI-0632",2017,"NCRN",291500,4271500,3,0,0,0,0,0
"1099","PRWI","PRWI-0648",2009,"NCRN",295500,4271500,1,0,0,0,0,0
"1100","PRWI","PRWI-0648",2013,"NCRN",295500,4271500,2,0,0,0,0,0
"1101","PRWI","PRWI-0648",2017,"NCRN",295500,4271500,3,0,0,0,0,0
"1102","PRWI","PRWI-0651",2007,"NCRN",289000,4271250,1,0,0,0,0,0
"1103","PRWI","PRWI-0651",2011,"NCRN",289000,4271250,2,0,0,0,0,0
"1104","PRWI","PRWI-0651",2015,"NCRN",289000,4271250,3,0,0,0,0,0
"1105","PRWI","PRWI-0653",2008,"NCRN",289500,4271250,1,0,0,0,0,0
"1106","PRWI","PRWI-0653",2012,"NCRN",289500,4271250,2,0,0,0,0,0
"1107","PRWI","PRWI-0653",2016,"NCRN",289500,4271250,3,0,0,0,0,0
"1108","PRWI","PRWI-0656",2007,"NCRN",290250,4271250,1,0,0,0,0,0
"1109","PRWI","PRWI-0656",2011,"NCRN",290250,4271250,2,0,0,0,0,0
"1110","PRWI","PRWI-0656",2015,"NCRN",290250,4271250,3,0,0,0,0,0
"1111","PRWI","PRWI-0659",2009,"NCRN",291250,4271250,1,0,0,0,0,0
"1112","PRWI","PRWI-0659",2013,"NCRN",291250,4271250,2,0,0,0,0,0
"1113","PRWI","PRWI-0659",2017,"NCRN",291250,4271250,3,0,0,0,0,0
"1114","PRWI","PRWI-0660",2008,"NCRN",291500,4271250,1,0,0,0,0,0
"1115","PRWI","PRWI-0660",2012,"NCRN",291500,4271250,2,0,0,0,0,0
"1116","PRWI","PRWI-0660",2016,"NCRN",291500,4271250,3,0,0,0,0,0
"1117","PRWI","PRWI-0679",2009,"NCRN",289250,4271000,1,0,0,0,0,0
"1118","PRWI","PRWI-0679",2013,"NCRN",289250,4271000,2,0,0,0,0,0
"1119","PRWI","PRWI-0679",2017,"NCRN",289250,4271000,3,0,0,0,0,0
"1120","PRWI","PRWI-0689",2008,"NCRN",292750,4271000,1,0,0,0,0,0
"1121","PRWI","PRWI-0689",2012,"NCRN",292750,4271000,2,0,0,0,0,0
"1122","PRWI","PRWI-0689",2016,"NCRN",292750,4271000,3,0,0,0,0,0
"1123","PRWI","PRWI-0691",2007,"NCRN",293250,4271000,1,0,0,0,0,0
"1124","PRWI","PRWI-0691",2011,"NCRN",293250,4271000,2,0,0,0,0,0
"1125","PRWI","PRWI-0691",2015,"NCRN",293250,4271000,3,0,0,0,0,0
"1126","PRWI","PRWI-0695",2010,"NCRN",294250,4271000,1,1,0.0833333333333333,0.166666666666667,1,8.33333333333333
"1127","PRWI","PRWI-0695",2014,"NCRN",294250,4271000,2,0,0,0,0,0
"1128","PRWI","PRWI-0695",2018,"NCRN",294250,4271000,3,0,0,0,0,0
"1129","PRWI","PRWI-0707",2009,"NCRN",289750,4270750,1,2,0.583333333333333,2.16666666666667,5,41.6666666666667
"1130","PRWI","PRWI-0707",2013,"NCRN",289750,4270750,2,2,0.583333333333333,5.83333333333333,7,58.3333333333333
"1131","PRWI","PRWI-0707",2017,"NCRN",289750,4270750,3,2,0.333333333333333,3.83333333333333,3,25
"1132","PRWI","PRWI-0708",2009,"NCRN",290000,4270750,1,0,0,0,0,0
"1133","PRWI","PRWI-0708",2013,"NCRN",290000,4270750,2,0,0,0,0,0
"1134","PRWI","PRWI-0708",2017,"NCRN",290000,4270750,3,0,0,0,0,0
"1135","PRWI","PRWI-0712",2010,"NCRN",291000,4270750,1,0,0,0,0,0
"1136","PRWI","PRWI-0712",2014,"NCRN",291000,4270750,2,0,0,0,0,0
"1137","PRWI","PRWI-0712",2018,"NCRN",291000,4270750,3,0,0,0,0,0
"1138","PRWI","PRWI-0721",2008,"NCRN",294250,4270750,1,0,0,0,0,0
"1139","PRWI","PRWI-0721",2012,"NCRN",294250,4270750,2,0,0,0,0,0
"1140","PRWI","PRWI-0721",2016,"NCRN",294250,4270750,3,0,0,0,0,0
"1141","PRWI","PRWI-0722",2010,"NCRN",294500,4270750,1,0,0,0,0,0
"1142","PRWI","PRWI-0722",2014,"NCRN",294500,4270750,2,0,0,0,0,0
"1143","PRWI","PRWI-0722",2018,"NCRN",294500,4270750,3,0,0,0,0,0
"1144","PRWI","PRWI-0728",2010,"NCRN",296000,4270750,1,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"1145","PRWI","PRWI-0728",2014,"NCRN",296000,4270750,2,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1146","PRWI","PRWI-0728",2018,"NCRN",296000,4270750,3,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1147","PRWI","PRWI-0729",2009,"NCRN",289000,4270500,1,2,0.0833333333333333,0.333333333333333,1,8.33333333333333
"1148","PRWI","PRWI-0729",2013,"NCRN",289000,4270500,2,3,0.5,7.91666666666667,5,41.6666666666667
"1149","PRWI","PRWI-0729",2017,"NCRN",289000,4270500,3,3,0.666666666666667,4.25,6,50
"1150","PRWI","PRWI-0738",2007,"NCRN",291250,4270500,1,0,0,0,0,0
"1151","PRWI","PRWI-0738",2011,"NCRN",291250,4270500,2,0,0,0,0,0
"1152","PRWI","PRWI-0738",2015,"NCRN",291250,4270500,3,0,0,0,0,0
"1153","PRWI","PRWI-0741",2007,"NCRN",293500,4270500,1,0,0,0,0,0
"1154","PRWI","PRWI-0741",2011,"NCRN",293500,4270500,2,0,0,0,0,0
"1155","PRWI","PRWI-0741",2015,"NCRN",293500,4270500,3,0,0,0,0,0
"1156","PRWI","PRWI-0742",2007,"NCRN",293750,4270500,1,0,0,0,0,0
"1157","PRWI","PRWI-0742",2011,"NCRN",293750,4270500,2,0,0,0,0,0
"1158","PRWI","PRWI-0742",2015,"NCRN",293750,4270500,3,0,0,0,0,0
"1159","PRWI","PRWI-0744",2007,"NCRN",294250,4270500,1,0,0,0,0,0
"1160","PRWI","PRWI-0744",2011,"NCRN",294250,4270500,2,0,0,0,0,0
"1161","PRWI","PRWI-0744",2015,"NCRN",294250,4270500,3,0,0,0,0,0
"1162","PRWI","PRWI-0751",2010,"NCRN",296000,4270500,1,3,0.5,0.833333333333333,6,50
"1163","PRWI","PRWI-0751",2014,"NCRN",296000,4270500,2,3,0.833333333333333,6.25,7,58.3333333333333
"1164","PRWI","PRWI-0751",2018,"NCRN",296000,4270500,3,3,0.583333333333333,1.75,4,33.3333333333333
"1165","PRWI","PRWI-0759",2008,"NCRN",290750,4270250,1,0,0,0,0,0
"1166","PRWI","PRWI-0759",2012,"NCRN",290750,4270250,2,0,0,0,0,0
"1167","PRWI","PRWI-0759",2016,"NCRN",290750,4270250,3,0,0,0,0,0
"1168","PRWI","PRWI-0778",2009,"NCRN",291500,4270000,1,0,0,0,0,0
"1169","PRWI","PRWI-0778",2013,"NCRN",291500,4270000,2,0,0,0,0,0
"1170","PRWI","PRWI-0778",2017,"NCRN",291500,4270000,3,0,0,0,0,0
"1171","PRWI","PRWI-0779",2007,"NCRN",295250,4270000,1,1,0.166666666666667,0.25,2,16.6666666666667
"1172","PRWI","PRWI-0779",2011,"NCRN",295250,4270000,2,1,0.416666666666667,0.583333333333333,5,41.6666666666667
"1173","PRWI","PRWI-0779",2015,"NCRN",295250,4270000,3,1,0.333333333333333,0.833333333333333,4,33.3333333333333
"1174","PRWI","PRWI-0783",2008,"NCRN",289250,4269750,1,0,0,0,0,0
"1175","PRWI","PRWI-0783",2012,"NCRN",289250,4269750,2,0,0,0,0,0
"1176","PRWI","PRWI-0783",2016,"NCRN",289250,4269750,3,0,0,0,0,0
"1177","PRWI","PRWI-0789",2010,"NCRN",290750,4269750,1,0,0,0,0,0
"1178","PRWI","PRWI-0789",2014,"NCRN",290750,4269750,2,0,0,0,0,0
"1179","PRWI","PRWI-0789",2018,"NCRN",290750,4269750,3,0,0,0,0,0
"1180","PRWI","PRWI-0796",2010,"NCRN",290500,4269500,1,1,0.416666666666667,0.75,5,41.6666666666667
"1181","PRWI","PRWI-0796",2014,"NCRN",290500,4269500,2,1,0.5,0.833333333333333,6,50
"1182","PRWI","PRWI-0796",2018,"NCRN",290500,4269500,3,1,0.416666666666667,0.666666666666667,5,41.6666666666667
"1183","PRWI","PRWI-0800",2008,"NCRN",291500,4269500,1,0,0,0,0,0
"1184","PRWI","PRWI-0800",2012,"NCRN",291500,4269500,2,0,0,0,0,0
"1185","PRWI","PRWI-0800",2016,"NCRN",291500,4269500,3,0,0,0,0,0
"1186","PRWI","PRWI-0806",2009,"NCRN",291750,4269000,1,0,0,0,0,0
"1187","PRWI","PRWI-0806",2013,"NCRN",291750,4269000,2,0,0,0,0,0
"1188","PRWI","PRWI-0806",2017,"NCRN",291750,4269000,3,0,0,0,0,0
"1189","ROCR","ROCR-0010",2010,"NCRN",322500,4317000,1,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1190","ROCR","ROCR-0010",2014,"NCRN",322500,4317000,2,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"1191","ROCR","ROCR-0010",2018,"NCRN",322500,4317000,3,2,0.166666666666667,0.166666666666667,1,8.33333333333333
"1192","ROCR","ROCR-0020",2009,"NCRN",322500,4316500,1,3,0.25,0.333333333333333,3,25
"1193","ROCR","ROCR-0020",2013,"NCRN",322500,4316500,2,2,0.25,0.333333333333333,3,25
"1194","ROCR","ROCR-0020",2017,"NCRN",322500,4316500,3,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"1195","ROCR","ROCR-0023",2009,"NCRN",323250,4316500,1,4,2,16.1666666666667,12,100
"1196","ROCR","ROCR-0023",2013,"NCRN",323250,4316500,2,6,2.33333333333333,23.3333333333333,11,91.6666666666667
"1197","ROCR","ROCR-0023",2017,"NCRN",323250,4316500,3,4,2.41666666666667,9,12,100
"1198","ROCR","ROCR-0027",2008,"NCRN",322750,4316250,1,8,1.58333333333333,3.08333333333333,12,100
"1199","ROCR","ROCR-0027",2012,"NCRN",322750,4316250,2,9,1.83333333333333,7.58333333333333,10,83.3333333333333
"1200","ROCR","ROCR-0027",2016,"NCRN",322750,4316250,3,11,3.5,19.9166666666667,12,100
"1201","ROCR","ROCR-0045",2008,"NCRN",322750,4315500,1,2,0.75,0.833333333333333,9,75
"1202","ROCR","ROCR-0045",2012,"NCRN",322750,4315500,2,2,0.666666666666667,2.16666666666667,8,66.6666666666667
"1203","ROCR","ROCR-0045",2016,"NCRN",322750,4315500,3,4,1,2.58333333333333,9,75
"1204","ROCR","ROCR-0048",2009,"NCRN",323500,4315500,1,8,1.33333333333333,19.25,10,83.3333333333333
"1205","ROCR","ROCR-0048",2013,"NCRN",323500,4315500,2,9,1.75,25.3333333333333,10,83.3333333333333
"1206","ROCR","ROCR-0048",2017,"NCRN",323500,4315500,3,9,1.91666666666667,15.3333333333333,11,91.6666666666667
"1207","ROCR","ROCR-0055",2008,"NCRN",322500,4315000,1,5,1.25,2.83333333333333,9,75
"1208","ROCR","ROCR-0055",2012,"NCRN",322500,4315000,2,3,0.666666666666667,0.416666666666667,7,58.3333333333333
"1209","ROCR","ROCR-0055",2016,"NCRN",322500,4315000,3,6,2,3.33333333333333,10,83.3333333333333
"1210","ROCR","ROCR-0074",2009,"NCRN",322750,4314250,1,1,0,0,0,0
"1211","ROCR","ROCR-0074",2013,"NCRN",322750,4314250,2,2,0.166666666666667,0.916666666666667,2,16.6666666666667
"1212","ROCR","ROCR-0074",2017,"NCRN",322750,4314250,3,2,0.25,3.66666666666667,3,25
"1213","ROCR","ROCR-0079",2008,"NCRN",320750,4314000,1,12,2.25,49.6666666666667,12,100
"1214","ROCR","ROCR-0079",2012,"NCRN",320750,4314000,2,11,2.16666666666667,14.8333333333333,12,100
"1215","ROCR","ROCR-0079",2016,"NCRN",320750,4314000,3,15,2.5,29.6666666666667,11,91.6666666666667
"1216","ROCR","ROCR-0092",2010,"NCRN",322500,4313750,1,5,1.91666666666667,29.3333333333333,12,100
"1217","ROCR","ROCR-0092",2014,"NCRN",322500,4313750,2,5,1.5,65.1666666666667,11,91.6666666666667
"1218","ROCR","ROCR-0092",2018,"NCRN",322500,4313750,3,4,2,75.8333333333333,12,100
"1219","ROCR","ROCR-0094",2010,"NCRN",323000,4313750,1,3,0.166666666666667,0.25,2,16.6666666666667
"1220","ROCR","ROCR-0094",2014,"NCRN",323000,4313750,2,1,0.0833333333333333,0,1,8.33333333333333
"1221","ROCR","ROCR-0094",2018,"NCRN",323000,4313750,3,1,0,0,0,0
"1222","ROCR","ROCR-0099",2009,"NCRN",322000,4313500,1,1,0.25,0.25,3,25
"1223","ROCR","ROCR-0099",2013,"NCRN",322000,4313500,2,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"1224","ROCR","ROCR-0099",2017,"NCRN",322000,4313500,3,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"1225","ROCR","ROCR-0121",2008,"NCRN",321250,4312750,1,6,1.5,29.0833333333333,8,66.6666666666667
"1226","ROCR","ROCR-0121",2012,"NCRN",321250,4312750,2,9,2.08333333333333,18.4166666666667,9,75
"1227","ROCR","ROCR-0121",2016,"NCRN",321250,4312750,3,11,3,17.6666666666667,11,91.6666666666667
"1228","ROCR","ROCR-0129",2009,"NCRN",322500,4312500,1,1,0.166666666666667,0.166666666666667,2,16.6666666666667
"1229","ROCR","ROCR-0129",2013,"NCRN",322500,4312500,2,1,0.0833333333333333,0.333333333333333,1,8.33333333333333
"1230","ROCR","ROCR-0129",2017,"NCRN",322500,4312500,3,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1231","ROCR","ROCR-0145",2008,"NCRN",323000,4311750,1,0,0,0,0,0
"1232","ROCR","ROCR-0145",2012,"NCRN",323000,4311750,2,1,0.0833333333333333,0.0833333333333333,1,8.33333333333333
"1233","ROCR","ROCR-0145",2016,"NCRN",323000,4311750,3,2,0.25,0.25,3,25
"1234","ROCR","ROCR-0147",2009,"NCRN",329250,4311750,1,4,0.75,10.75,7,58.3333333333333
"1235","ROCR","ROCR-0147",2013,"NCRN",329250,4311750,2,3,0.666666666666667,10.6666666666667,6,50
"1236","ROCR","ROCR-0147",2017,"NCRN",329250,4311750,3,4,0.75,10.4166666666667,7,58.3333333333333
"1237","ROCR","ROCR-0172",2007,"NCRN",319250,4309750,1,9,2.08333333333333,25.1666666666667,12,100
"1238","ROCR","ROCR-0172",2011,"NCRN",319250,4309750,2,7,2.41666666666667,20.1666666666667,12,100
"1239","ROCR","ROCR-0172",2015,"NCRN",319250,4309750,3,8,2.75,10.8333333333333,12,100
"1240","ROCR","ROCR-0180",2008,"NCRN",321250,4309500,1,9,2.08333333333333,46.25,12,100
"1241","ROCR","ROCR-0180",2012,"NCRN",321250,4309500,2,7,1.91666666666667,11.6666666666667,12,100
"1242","ROCR","ROCR-0180",2016,"NCRN",321250,4309500,3,10,1.83333333333333,5.41666666666667,11,91.6666666666667
"1243","ROCR","ROCR-0186",2007,"NCRN",322000,4309000,1,8,1.5,82.0833333333333,12,100
"1244","ROCR","ROCR-0186",2011,"NCRN",322000,4309000,2,6,1.33333333333333,70.5833333333333,12,100
"1245","ROCR","ROCR-0186",2015,"NCRN",322000,4309000,3,12,1.66666666666667,68.3333333333333,12,100
"1246","WOTR","WOTR-0001",2011,"NCRN",303500,4312750,2,8,3.41666666666667,84.8333333333333,12,100
"1247","WOTR","WOTR-0001",2015,"NCRN",303500,4312750,3,8,3.75,88.25,12,100
"1248","WOTR","WOTR-0003",2011,"NCRN",303750,4312500,2,2,0.25,0.333333333333333,3,25
"1249","WOTR","WOTR-0003",2015,"NCRN",303750,4312500,3,3,0.25,0.666666666666667,2,16.6666666666667
"1250","WOTR","WOTR-0004",2013,"NCRN",304000,4312500,2,0,0,0,0,0
"1251","WOTR","WOTR-0004",2017,"NCRN",304000,4312500,3,0,0,0,0,0
"1252","WOTR","WOTR-0007",2011,"NCRN",304000,4312250,2,8,3.16666666666667,54.5833333333333,12,100
"1253","WOTR","WOTR-0007",2015,"NCRN",304000,4312250,3,11,3.33333333333333,52.9166666666667,12,100
"1254","WOTR","WOTR-0008",2010,"NCRN",303750,4312000,1,4,0.666666666666667,13.25,3,25
"1255","WOTR","WOTR-0008",2014,"NCRN",303750,4312000,2,4,0.75,18.8333333333333,5,41.6666666666667
"1256","WOTR","WOTR-0008",2018,"NCRN",303750,4312000,3,5,0.916666666666667,12.4166666666667,6,50
"1257","WOTR","WOTR-0009",2013,"NCRN",304000,4312000,2,3,0.833333333333333,11,7,58.3333333333333
"1258","WOTR","WOTR-0009",2017,"NCRN",304000,4312000,3,4,1,11.4166666666667,7,58.3333333333333
